제목,내용,게시자,게시날짜
[에르베튈레전] 색색깔깔뮤지엄 초대이벤트,인스타그램으로 초대이벤트 진행중이예요:) 많이 참여해주세요~~ 많관부^^,컬쳐라이프,4주 전
'둥이와꼴통들' 길드원 모집합니다!!!,많은거 안 바래요~ 되도록이면 매일 들어와서 일일미션 다 하실분들 그리고 추방은 최대 3일 까지 봐드려요~~ 많관부!!~~,탕탕특공대 공식 카페,4주 전
보홀간 김루카가 돌고래를 봤다네요,클릭클릭! 간지 며칠이라고 벌써 돌고래를... 간지 며칠이라고 보홀션에만 글을.... 보홀 자유여행을 준비하신다면 보라카이와 같이 보홀션도 많관부!,"보라카이션 - 필리핀 보라카이자유여행, 보라카이여행,맛집,호텔",4주 전
이마트 양산점 공차 OPEN!!!,이마트 양산점 공차 신규 OPEN 음료마시고 보틀 받아가세요. 오늘도 공차하세요 제조음료 2잔 이상 구매시 마이보틀 증정 - 23.10.27.~소진시까지 제조음료 구매시 허니자몽블랙티 증정 - 23.11.3.~ 소진시까지 고객님들의 많은 관심 부탁드립니다. #공차#양산이마트#,양산이야기카페♥양산맘앤파파,4주 전
MZ 언어라고 합니다..,머쓱하다 많관부: 많은 관심 부탁드립니다 만잘부: 만나서 반가워 잘 부탁해 돈쭐: 선행을 배푼 가게의 물건을 대량 구매해준다는 뜻 누물보: 누구 물어본 사람? 너또다 : 너 또라이라 다행이다 남아공: 남아서 공부하기 고렴이: 비싼 제품이라는 뜻 갓생: 남에게 본보기가...,"아파도 직장인: 노무·세무 상담, 직장인 커뮤니티",4주 전
나는 왜 자꾸 미룰까,"(아니 알바끝나니까 11시반이었다구요 ㅜㅜ) 는 변명 날적이 적는 횟수만큼 블로그를 자주 들어오면 좋을 텐데요 날적이 보러 날방 가는 재미가 있어요 헤헤 날적이 많관부! 9월 한 달을 돌아보게 되는데, 참 많은 일이 있었어요 저 정말루,,, 여성영화제를 신나게 즐기고 온...",이화여대 성소수자인권운동모임 변태소녀하늘을날다,2023.09.30.
그럴 일은 없으므로..,"진짜 맛있으니까 다들 많이많이 가주세용 조개탕 진짜 시원하고 맛있음 별청이랑 먹엇는데 별청 순삭함 진짜 미쳣어 오사카 다녀왓거든요 따로 글을 올릴거거든요 많관부 내가 아끼는 맛집 ,,, ㅜㅜㅜㅜ 보다시피 만찬을 즐겨줌 너무 맛있는 한끼였다 ,,, 우리 아우어팸...",everlasting,2023.09.30.
9월 일기 - 일상 조각 모음,ㅎ 230922금요일 모란역 신상 술집 무이 많관부 따로 포스팅 올려야지 '-'♡ 포코 푸딩 플렉스 쓸어오기 엄마랑 은아랑 냠 뀨뀨하우스 첫 집밥 심심해서 윤정이 데리러 갔는데 입구에서 차가 개막 힘 ;; 230923 토요일 추석 연휴가 얼마 안 남은 시점에 세탁기 고장;;;...,"어차피 난 해낼사람, Just Do it",2023.09.30.
sway Sep,질투 열라 나 미띤 시월 육일 일이칠 정규 오집 팩트체크 많관부 자랑샷임 히진이가 뽑아준 스냅스 포카를 케이스 뒤에 넣음 맘에들어서 기절 9.14 카메라 렌즈 안닦음 이슈 하늘이 예쁘길래 가을 온 줄 알았잖아 감쪽같이 속음;; 열라 더웠움 ;; ㄹㅇ 나임 짜증나 ㅜ 수능완성...,deserve it,2023.09.30.
이제우리꿈에서만만나,정아공 사랑합니다 저랑 사궈 ㅎ 끄압 보잘것없는저으블로그를봐주신모든분들께감사인사를 앞으로도많관부요^^~ 조금은 선선해지고 있는 것 같아서 괜히 기분 좋다 요즘 덜 우울한가 나? 전보단 괜찮아진 것 같기도 그치만 불안해 뭐가 불안한 건지는 아직도 모르겠다 그냥...,우리 낭만이 저미는 곳으로 떠날까요,2023.09.30.
황금연휴 0.3초 전 이자 지난..ㅋㅋ,큼큼 많관부 ~!~!~! 청주에서 이렇게 저렴한 네일샵이 ?!?! 기엽띵띵 케이쯔 （＾ω＾）긔염뽀쨕s2 꺄핳ㅎ 칼배송으로 온 신발 남친 책오 뽕빠지게 신어주마 키키 마침 노페 패쪼 산 거 사이즈 교환 했는데 같이 도착했당 기분째져 !! 너도 뽕빠지게 입어주마 대한민국 물가...,김현ズlºl 성공㉥ㅣ법 blØg,2023.09.30.
3단우산 로고각인 주문제작,제품 ^^ 많관부 부탁 드릴게요 : ) 둥근 손잡이로 그립감마저 편-안 한 제품 ^^ 자꾸만 손이가게되는 제품이라 그런지 사용해보시고 좋다고 추천해주셔서 여러곳에서 주문의뢰를 주시더라구요 역시 좋은건 공유가 되고 공유가 되어 멀리멀리 퍼져나가는것같아요 ㅎㅎ...,자몽기프트 정실장 [기념품/홍보물],2023.09.30.
삶은 소중한 거야 살아있는 우리는 후회없이 사랑하자,어햎 많관부 많응부 많사부 도촬하지 말아라 (feat. 옆에서 헬퍼봇 연기 중인 찌미니야) 동규선배랑 지하철 타고 집 가다가 냅다 쫓겨남 ㅋ 출입문 고장이라고 반대편 지하철 타고 집 가기 09. 16 주말인데 만난 F친구 그리고 찌미니야 홍대에 왔습니당 왜냐구요 ? 그건 뒤에...,이롯카,2023.09.30.
[주술회전/ALL] 얘네 또 이벤트 한다 ㅋㅋ,"많관부. 물갈이 당했다거나, 개인 사정으로 나갔다거나, 아무튼 재가입 환영. 회전문 즐깁니다(그렇다고 막 나가진 말아 주라). 저희 내부지도 있어요. 이게 되네? 연애까지 가능한 가장 완벽한 밴드. 그래서 무슨 이벤트 한다고? 급구캐",역극 카페 The Cast,2023.09.30.
정상님 와나나님 방송에서 합방중,멤버 정말 많습니다 다들 알잘딱깔센하게 채팅 쳐주시고 많관부 해주세요~~,원정상과 아귀들의 동물원,2023.09.30.
널 향한 내 마음은 wild and free,케이팝만 들어주는 곳이라 좋앗어요 뭔 먹는얘기밖에없네 할머니 생신이라 갈비를 먹었습니다 크래비티 컴백해스빈다 많관부 노래진짜조음 팔이안으로굽어서그런게아니라진짜좋아요 요즘 핑크브라운에 꽂힘 퍼컬안맞아도 그냥 입는거야 ~!! 럭드를 하러가다 아주 우울한...,spirée d’août,2023.09.30.
응9월이얌ㄷㄷ,그녀의 의견을 반영하여 공스타 만들었으나 응 전혀 안쓰는중^ 제 공스타예요^ 아무것도 안올리지만 많관부~ 걍.. 개웃김 저게 부녀의 대화임ㅋㅋㅋㅋㅋㅋ서로 통보만함 처음으로 속눈썹 붙인날~ 생각보다 마음에 들어서 앞으로 계속 붙이고 다닐듯~ 두끼 알바생과 함께...,모요,2023.09.30.
오워레나,미술시간에 한붓그리기로 그린 누군가 미안하다. 가끔씩 저리 곤하게 자곤 한답니다~~^^ 계속 덧칠되는 무궁화… 6모 당일이자 귀가 전날이다. ㄹㅈㄷ로 못 봤는데 저리 좋을꼬 신나는 귀가날 6월귀가때는 처음 기차 타고 가봐서 새롭고 재밌었다아~~~ 다음 일상도,울랄라,2023.09.30.
9월 정리,많관부 조만간 또 올릴게요 ㅎ 재정이형 군대 가기전에 마지막으로 풋살도 한판 했어요. 잘 다녀오십쇼 햄 이놈의 폰케이스를 바꿔야겠어요 너무 혼자 헬렐레~하네요 . . . 끝났습니다. 사진이 더 없습니다. 다들 9월 마무리 잘 하시고 블로그 올려주세요 찔리시는분...,.,2023.09.30.
9. 열매 달,( 정국이 노래 나왔어요 ‘정국 - 3D’ 많관부 많사부 ♡) 이건 가는 길에 만난 규비닝... ㅎuㅎ ??: 유리야 정국이 생카 가는데 이래도 돼?? 9월 6일~ 9월 8일 #수련회 인생 처음으로 수련회라는 것을 갔다!! 가기 일주일 전부터 너무너무 떨리고 설레서 잠을 설쳤다ㅠ 수련회...,24/7=heaven,2023.09.30.
9월,"함 다들 도적 많관부~~^^ 내가 얘를 따라 팝업을 가는 날이 다 오네 룰렛 돌리기해서 넷플 에코백 받음 vV 완전 보고시펏던 베니스 유령 살인사건 !! 기대만큼 재밌지는 않았지만 볼만햇듬 소금빵 맛집 찾았다 얘들아 >>부천 솔트앤스낵<< 가라,, 꼭 가라,, 진짜 맛집 추석선물로...",♡,2023.09.30.
[✦vlog✦]#2 오타쿠는 최애 이야기에 말이 많아진다,https://youtu.be/GGoV8u5wbsk?si=9mn0kZ-eQPror9-r 2023.09.07 ~ 09.10 오타쿠의 브이로그 남기기 여러분의 사랑에 힘입어 바로 편집했습죠 이번에도 많관부,후후링링,2023.09.30.
벨벳님 0.1 커미션 후기,이게 0.1이랍니다.. 아니 0.4이상은 더 받아야되는겨 아녀␦.ᐟ 원하던 작가님 슬롯을 놓쳐서 아쉬웠지만 벨벳님 컴션오자마자 기분이가 좋아졌습니당 헤헤 한정 커미션이었지만 기습으로 가끔 여신다하시니 벨벳님 많관부해쥬새용,커미션나라 ★ 글.그림.만화.애니.캐릭터.로고.디자인 외주제작,2023.09.30.
[ Winter Spring ] pv 일러스트,다스리는 자여 끝없이 덧칠하는 화가여 패배를 모르는 검이여 영원한 겨울이 닥치리라. 이번 해조 Winter Spring PV에 일러스트로 참여했습니다. 다들 정말 열심히 만드시니 많관부 바랍니다. https://cafe.naver.com/steamindiegame/13139183 < >,왁물원 :: 종합 거시기 스트리머 우왁굳 팬카페,2023.09.30.
바다의 뚜껑 열린 채 그대로 있네,올려놨으니 많관부~ 한국 와서 다음날 MZ 정식 먹어줌요 https://youtu.be/CC6koTdHRSI?si=PZASePkhFfWEifvg 알바언니 집들이 간 날 5년동안 언니들 덕분에 많이 배우고 많이 받고 이 나이에 아직도 막내일 수 있어서 너무 재밌었다! 이제 자주 못보지만.. 언니들 좋은 날에 꼭 같이...,현실도 피자,2023.09.30.
달이 차오른다~ 가자지구의 팔레스타인 이슈에 대해 어떻게 생각하세요?,눈물의 수강신청 그렇게됫다 11/8일 수요일 라스트댄스 많관부 하! 시퀀스 분명히 반포한강에서 모이자고 함 내가 두 눈으로 똑똑히 봤슈! 어림없지? 둘만옴 ** 허나 서래마을의 맛 good 은서만나서 어떤 흥미로운 얘기를 함… 쿠킹라잌어파입스탈미슐랭. 공연 빼고 한강...,Luftschloss,2023.09.30.
"2023.09.16~09.30 일상 [해피추석, 순천국제정원박람회 폐막 전 방문 성공]",오랜만에 쉬는 날에 집에 있으니까 내가 쉬는 날에 뭐했더라? 라고 생각이 들면서 멍 - 해지더라고요. 건강하게 쉬는 방법을 아는 것도 중요한 것 같아요. 이상 새로운 취미를 만들고 싶은 사람의 한탄이었습니다-.. 다음 블로그도 !,일상0322,2023.09.30.
2023 . 9月,벌써 9월이 끝나버려 2023년이 어느덧 3달밖에 남지 않았다는 게 믿기지 않습니다 스펙타클했던 작년에 비해 올해는 그래도 무난히 지나가고 있는 거 같지 않나요 https://youtu.be/b53QJYP-lqY?si=5FXjaNKfUmn4T5Ue Rush Into Sep ♀️ 9월 결산 얼른 시작합니닷 이번에는 1일부터 안 하고...,모든 순간이,2023.09.30.
[23년 9월] 개강하고 얻은 것 ‘병’,블로그에 운동기록도 올려볼게요~~ 많관부 암튼 열심히 운동도 하고 있어요~~ 탕후루도 만들어봤는데요.. 개 어려움.. 다 망함.. 탕후루 사 먹으세요.. 제발.. 끈적끈적 에바야~~ 공모전 상 받았어요!!! 첫 공모전이었는데 너무 좋은 상 주셔서 감사합니다!♀️ 실습에서...,일기장,2023.09.30.
CLASS OVER,"9 INFJ AB형,171cm 서브그룹 Class Japan 멤버 렌카 미치루 하나 히나 유메(부장) 이그룹의 리더는 반장,부반장으로 서브그룹은 동아리로 표현하여 부장이라고 부릅니다. 반장,부반장은 나중에 반장선거를 할 예정입니다! 새로운 그룹",월간아이돌 가상 연예계,2023.09.30.
행복한 9월 마무리,금정에 있는 고깃집인데요 '털보네생고기' 라는 곳인데요~ 친구가 맛있다고 가보자 해서 왔는데 진짜 배고팠었는데 너무 맛있게 먹었어요 그리고 볶음밥까지 야무지게 나오더라고요 이 정도면 맛집 인정 드리겠습니다 털보네생고기 그리고 1차로 배 채운 다음 이제...,잇프제의 일기,2023.09.30.
"블로그 1년 결산, 체험단 700만원+@ 솔직후기","육아중이지만 N잡러 시절 또는 2인에서 3인으로 된 지금 어떻게 돈 관리나 저축, 살림을 하고 있는지 실업급여 등 휴직 생활 재테크 그리고 몇년 앞둔 아파트 청약 내집마련 이야기 등 육아 일상과 재테크 주제로 글을 쓰려합니다♥ 오늘도 읽어주셔서 감사합니다아",두근두근 내 인생♥,2023.09.30.
6월 결산(부제 수박의 계절),"BTD 버거 썬드라이 토마토가 은근 맛도리 그리고 감튀도 굿 맛도 굿 양도 굿,, 애들아 내일 저녁은 이거야 알겠니! 육회비빔밥 굿,, 된찌도 굿 그치만 가격은 안굿 갑자기 차장님한테 온 카톡,, 어어 다들 춘식이는 암컷인 거 몰랐지? 그렇대..~ 이제 9월 결산 써야쥡 ㅋ.ㅋ",◠‿◠,2023.09.30.
열매달,많관부 글쓰기 교양이란다...근데 이슈는 제가 12월에 해외여행가서 기말고사 못보게 됨ㅋㅋㅋ 근데 몰랐는데 교수님이 우리과 교수라는데 첨 뵙는데요? 3년동안 한번도 뵌적없음 어쨋든 설명 잘 말씀드리고 기말고사때 패널티를 주지만 이해는 해주시겠다고 하셨는데 근데...,永憶,2023.09.30.
미국 여행-뉴욕 3편,많관부✌ #미국 #뉴욕 #미국여행 #뉴욕여행 #자유의여신상 #타임스퀘어 #매그놀리아 #뉴욕현대미술관 #모마 #Moma #월스트리트 #꽃 #조스피자 #에일린스스페셜치즈케이크 #에일린스치즈케이크 #브루클린브릿지 #페블비치 #덤보 #루비스 #루비스카페 #소호,여행 일지✈️,2023.09.30.
[방탄 톡 빙의글] 맵찔이들 TALK +++,"죄삼돠. 사실은, 소재 고갈의 난을 겪는 중입니ㄷ아 다들 맵찔이들 톡에서 보고 싶으신 소재 있으시다면 젭알ㄹ... 댓글 남겨주시와요.. 아니면 제 옾챗으루 와주시라요.. 예.. 뭐 암튼 내일 합작 올라감미다ㅏ 많관부 ❤️ + 아, 맵찔이들 톡 새로 카테고리 팠어요!! ㅎㅎ","너만을 담기 위한, 그 보랏빛",2023.09.30.
지구일지24,이제 더 좋은 작품들만 하셔요 1947 보스턴 제발 많관부... 하정우랑 임시완이 피와살을 갈아서 만든 영화라고 저녁은 요거 귀엽지... 웃긴 대화가 됨 네 저 맞아요 영화 시간 남아서 부타동 먹음 제발 많관부 1947보스톤 제발 봐줘 극장갈 일 생기면 무조건 요거 봐주기... 3번...,killin me Softly,2023.09.30.
[나의히어로아카데미아/히로아카/나히아 장편 상황문답] - 히로인의 사랑을 받는 건 히어로 특별 편...,"위에 명시되어 있는 화수에 나오는 대량의 스포일러 등이 포함되어 있습니다. 부디 위 화수를 다 보신 뒤, 읽으시는 것을 추천드립니다. #많관부 #소설 #드림 #장편드림 #상황문답 #장편상황문답 #나의히어로아카데미아 #나히아 #히로아카 #호크스 #타카미케이고 #다비",나 혼자선 빛날 수 없어,2023.09.30.
https://m.blog.naver.com/yeegeniee/223225239273,영이가 쇼핑몰 시작해서 만나러 가기 전에 꽃 사러 ( 미니마벨 많관부 ) - - 보자마자 “왕 하영이랑 어울릴거 같아” 하고 산 꽃 이거 사느라 쪼오끔 늦어써 미아내 꽃 한 송이에 너가 많이 좋아해줘서 뿌듯해땅 (՞ ܸ. .ܸ՞) 항상 응원해 내 이쁜 칭구 - 앤티크 커피 크림...,yeegeniee blog,2023.09.30.
